combined_FIPS,NAMELSAD,election_year,pct_developed_2013,pct_suburban_2013,pct_forest_2013,pct_undeveloped_2013,pct_agri_2013
20073,Greenwood County,2012,0.028479313,0.027746879,0.080111644,0.772479615,0.19850698
25025,Suffolk County,2012,0.877861168,0.155829885,0.054312501,0.098700054,0.004015571
16051,Jefferson County,2012,0.025368817,0.024222062,0.022800594,0.58779542,0.385978313
48177,Gonzales County,2012,0.036597729,0.03448016,0.19126413,0.508464567,0.454139946
47115,Marion County,2012,0.057296455,0.052788774,0.777027547,0.823789055,0.117308152
26007,Alpena County,2012,0.063224505,0.052910321,0.69904511,0.736574917,0.187538671
21231,Wayne County,2012,0.056356742,0.051756607,0.720605766,0.730158383,0.209090717
47185,White County,2012,0.071942951,0.063875747,0.533598578,0.554920957,0.372284969
48147,Fannin County,2012,0.048495214,0.045747844,0.219057046,0.617061337,0.33280268
20043,Doniphan County,2012,0.04771221,0.044115991,0.169927801,0.182737614,0.768098385
48265,Kerr County,2012,0.042025522,0.038254178,0.252563404,0.953447356,0.004219969
12053,Hernando County,2012,0.256355947,0.224650522,0.512509424,0.596480446,0.136691102
12129,Wakulla County,2012,0.057713018,0.055321318,0.822940445,0.934807032,0.003796745
12131,Walton County,2012,0.074208184,0.068074054,0.643982767,0.841682895,0.076386031
28017,Chickasaw County,2012,0.043287274,0.040430661,0.475950739,0.524476881,0.431857056
26035,Clare County,2012,0.076956338,0.072438612,0.687111349,0.768870193,0.153204725
20157,Republic County,2012,0.041469725,0.039841816,0.045981025,0.301952569,0.656196067
12127,Volusia County,2012,0.209049336,0.18070626,0.579556341,0.724408063,0.060062933
40017,Canadian County,2012,0.084183542,0.067032946,0.07977803,0.515491792,0.399205744
13115,Floyd County,2012,0.121223867,0.105157453,0.617043652,0.690233425,0.186374633
32001,Churchill County,2012,0.007777629,0.006833594,0.062197388,0.848560334,0.018130189
31181,Webster County,2012,0.035926927,0.035376613,0.028433681,0.473031901,0.49085005
17067,Hancock County,2012,0.059184997,0.050329236,0.178908428,0.181536976,0.758686855
46067,Hutchinson County,2012,0.041672284,0.040129724,0.003836435,0.099526199,0.857239639
41013,Crook County,2012,0.011142805,0.010653213,0.230861221,0.962320727,0.026255985
50011,Franklin County,2012,0.063708562,0.05273549,0.620662836,0.643358692,0.291583373
26103,Marquette County,2012,0.039696299,0.033628679,0.866778777,0.93688017,0.010423346
9007,Middlesex County,2012,0.185717321,0.148804386,0.744567231,0.777890598,0.031989267
37057,Davidson County,2012,0.165490049,0.147256773,0.565604966,0.600393659,0.233463128
17025,Clay County,2012,0.05595529,0.053463639,0.230931787,0.235480273,0.708400454
29103,Knox County,2012,0.03532545,0.034648091,0.219877524,0.228096883,0.735933417
29117,Livingston County,2012,0.044287915,0.041145062,0.203023225,0.219580505,0.730708477
42117,Tioga County,2012,0.050503119,0.048084729,0.695418305,0.717358102,0.229597133
31043,Dakota County,2012,0.064597875,0.055896845,0.073051544,0.19046084,0.743625539
26089,Leelanau County,2012,0.071064368,0.065637077,0.570127307,0.698113039,0.185524172
51181,Surry County,2012,0.042131487,0.040797344,0.644836181,0.744243547,0.213081334
48391,Refugio County,2012,0.022812558,0.021231232,0.087482386,0.484037459,0.49212619
39017,Butler County,2012,0.32087765,0.251962632,0.220321172,0.225411001,0.451236369
13273,Terrell County,2012,0.043481861,0.041599987,0.502320772,0.544003569,0.412218521
13063,Clayton County,2012,0.634550854,0.452198717,0.290488099,0.312831835,0.049239742
56013,Fremont County,2012,0.006715786,0.006153488,0.123323076,0.948829357,0.025773359
18115,Ohio County,2012,0.058373526,0.055070734,0.563970932,0.572125079,0.369198942
13073,Columbia County,2012,0.177398755,0.15140253,0.658268395,0.743300288,0.074186211
8115,Sedgwick County,2012,0.030093872,0.029445319,0.008811681,0.364499445,0.604779727
30065,Musselshell County,2012,0.004012393,0.003852187,0.142511214,0.94387711,0.051790087
42043,Dauphin County,2012,0.215440641,0.163833721,0.500343083,0.511435756,0.271702877
46101,Moody County,2012,0.042199025,0.040024643,0.007642957,0.04986754,0.907554785
54079,Putnam County,2012,0.105297665,0.088332244,0.790936848,0.810312992,0.081669373
34037,Sussex County,2012,0.119379984,0.110581679,0.710925836,0.730012098,0.147460275
20039,Decatur County,2012,0.031434816,0.031142123,0.007707984,0.420479683,0.547975109
18123,Perry County,2012,0.053465193,0.049995215,0.720143101,0.732732369,0.213363108
28145,Union County,2012,0.060990388,0.053903229,0.549365313,0.610397692,0.328391889
31015,Boyd County,2012,0.02884586,0.028471449,0.061991901,0.714750262,0.256153838
27095,Mille Lacs County,2012,0.047842401,0.042937102,0.438178042,0.620921003,0.330331077
38099,Walsh County,2012,0.043590007,0.042188223,0.027649313,0.08527843,0.868936043
39115,Morgan County,2012,0.054862135,0.053270939,0.720800059,0.732687423,0.206728961
39133,Portage County,2012,0.170288038,0.147450386,0.455167632,0.479442479,0.347399368
56041,Uinta County,2012,0.014419755,0.013041479,0.081042631,0.889816545,0.060754736
32013,Humboldt County,2012,0.004846328,0.004639494,0.014181876,0.927406854,0.020967406
48247,Jim Hogg County,2012,0.011276695,0.010694662,0.002179182,0.957771882,0.029474167
8017,Cheyenne County,2012,0.015037991,0.014863973,0.00013227,0.582171973,0.402774429
41005,Clackamas County,2012,0.074809474,0.056871497,0.684679673,0.781380771,0.139422285
5113,Polk County,2012,0.045883374,0.043427657,0.737224076,0.820866229,0.131901898
13193,Macon County,2012,0.046956971,0.044522996,0.548240873,0.626476013,0.325898731
18007,Benton County,2012,0.048360555,0.046095712,0.01018153,0.011414021,0.939957714
47129,Morgan County,2012,0.043781758,0.040626827,0.82593883,0.870221192,0.083748003
46043,Douglas County,2012,0.039842411,0.03888506,0.005798861,0.061807551,0.897916855
24047,Worcester County,2012,0.086006447,0.06885646,0.535942096,0.599749122,0.302128309
17185,Wabash County,2012,0.06549808,0.06102769,0.145885493,0.147772609,0.785390066
18069,Huntington County,2012,0.085319646,0.076783305,0.134329528,0.142747347,0.771133438
21209,Scott County,2012,0.087485883,0.071241156,0.337487409,0.350068068,0.561874645
19053,Decatur County,2012,0.042120456,0.040972659,0.233413092,0.242244822,0.71534646
18169,Wabash County,2012,0.069387126,0.062866755,0.151998712,0.163423898,0.76579675
18003,Allen County,2012,0.246808026,0.191749499,0.103733903,0.113261779,0.63690685
18099,Marshall County,2012,0.08398393,0.074313262,0.151923681,0.162768829,0.752322534
31171,Thomas County,2012,0.003845607,0.003629682,0.020900718,0.989794388,0.004868073
38085,Sioux County,2012,0.00875254,0.008578063,0.015464628,0.84273115,0.147535158
48127,Dimmit County,2012,0.019142227,0.017082799,0.024827608,0.960329613,0.019128376
27045,Fillmore County,2012,0.045334428,0.042295571,0.208572703,0.243912794,0.710235733
45023,Chester County,2012,0.058718914,0.054304828,0.716793739,0.806243901,0.133736773
27073,Lac qui Parle County,2012,0.037589651,0.036348902,0.014987879,0.129788271,0.831276025
49005,Cache County,2012,0.049577009,0.040791116,0.408035078,0.730729367,0.219438017
55093,Pierce County,2012,0.060822124,0.057158235,0.311477574,0.318506406,0.619014011
13049,Charlton County,2012,0.027054711,0.025944726,0.808828642,0.946398039,0.025518941
13233,Polk County,2012,0.101110827,0.091416402,0.619169168,0.685354562,0.212187884
17113,McLean County,2012,0.094222842,0.072715511,0.028855506,0.029843457,0.875563808
23001,Androscoggin County,2012,0.114935596,0.088844775,0.724583929,0.763597613,0.11360972
16055,Kootenai County,2012,0.06023002,0.047229521,0.659053923,0.879218299,0.057768905
32003,Clark County,2012,0.052627396,0.024344307,0.050919053,0.915058733,0.000942559
20147,Phillips County,2012,0.043815773,0.041698187,0.021236528,0.536201109,0.419363612
31089,Holt County,2012,0.022084537,0.021495666,0.02472969,0.739955152,0.236932315
29101,Johnson County,2012,0.062337142,0.056745805,0.22362741,0.231295433,0.705408502
55063,La Crosse County,2012,0.113026355,0.081451199,0.505882181,0.538874314,0.347355898
22021,Caldwell Parish,2012,0.043084453,0.041906638,0.701649798,0.81515943,0.140653398
21061,Edmonson County,2012,0.044563376,0.04396693,0.679171733,0.69614459,0.258755347
17005,Bond County,2012,0.065901253,0.062324086,0.23490794,0.238196404,0.695451417
17009,Brown County,2012,0.042730182,0.037391193,0.432156586,0.441907235,0.514592855
27085,McLeod County,2012,0.065739073,0.050171622,0.035174239,0.0693783,0.863947149
55033,Dunn County,2012,0.053245695,0.049516659,0.391546731,0.419023623,0.527380346
8027,Custer County,2012,0.00787667,0.007803341,0.424496409,0.953527321,0.035855604
29123,Madison County,2012,0.035425491,0.033700138,0.776794165,0.798919498,0.163786637
48353,Nolan County,2012,0.036379662,0.031366384,0.051748691,0.828845625,0.134133829
42127,Wayne County,2012,0.07116583,0.068536857,0.757657023,0.781228395,0.145786082
36091,Saratoga County,2012,0.125832247,0.108923825,0.718114569,0.741806924,0.128808197
48041,Brazos County,2012,0.140019128,0.101650212,0.269191289,0.293897542,0.56361217
40095,Marshall County,2012,0.052780468,0.048157841,0.333798722,0.817808462,0.128454664
24001,Allegany County,2012,0.094495735,0.080430666,0.787747259,0.812094876,0.085030408
54103,Wetzel County,2012,0.046290636,0.042912188,0.913238726,0.921808375,0.031696558
55053,Jackson County,2012,0.038915824,0.037327943,0.611602078,0.719367368,0.24096145
41007,Clatsop County,2012,0.062163739,0.057417711,0.568027451,0.920447942,0.011112081
53041,Lewis County,2012,0.047673114,0.043419939,0.670907264,0.876233209,0.070659137
36003,Allegany County,2012,0.055246787,0.053685842,0.714743369,0.728800651,0.214911144
19031,Cedar County,2012,0.05222912,0.047710516,0.078183909,0.091808192,0.855590893
18117,Orange County,2012,0.05341706,0.050852491,0.598303117,0.609312913,0.334720262
13089,DeKalb County,2012,0.662770162,0.51395561,0.295788023,0.310076787,0.016789686
13227,Pickens County,2012,0.117241534,0.110160203,0.751814563,0.799778099,0.081391077
30015,Chouteau County,2012,0.012865448,0.012746234,0.028438261,0.513412492,0.473475673
31017,Brown County,2012,0.010296113,0.009841907,0.035906665,0.909278674,0.079702091
47013,Campbell County,2012,0.082122348,0.072628794,0.774357446,0.831016463,0.083369108
37069,Franklin County,2012,0.077069044,0.072933479,0.632269486,0.678335654,0.243936483
24510,Baltimore city,2012,0.913884508,0.437162814,0.071065688,0.073097836,0.006160217
20111,Lyon County,2012,0.051309503,0.04497869,0.067138378,0.595494642,0.351958668
19027,Carroll County,2012,0.056661505,0.051548872,0.010409059,0.018402548,0.924330222
22107,Tensas Parish,2012,0.033020545,0.032021389,0.364117398,0.376973318,0.589023115
47123,Monroe County,2012,0.067112847,0.061009692,0.698721069,0.729690345,0.20285149
20075,Hamilton County,2012,0.024583675,0.024285839,0.008445777,0.394501543,0.580637522
19151,Pocahontas County,2012,0.04620578,0.043507725,0.005851103,0.018795511,0.933170916
16045,Gem County,2012,0.021631644,0.020789504,0.136485459,0.835050352,0.143134581
5063,Independence County,2012,0.050536169,0.045514857,0.516728431,0.53901293,0.40611902
5085,Lonoke County,2012,0.0646941,0.05920412,0.241728544,0.252049253,0.681436594
18111,Newton County,2012,0.054163011,0.049923745,0.108586701,0.128501292,0.814982666
13119,Franklin County,2012,0.101120252,0.088067615,0.467776383,0.522512825,0.371889088
12051,Hendry County,2012,0.042514252,0.040078644,0.237269004,0.374953908,0.578822186
13265,Taliaferro County,2012,0.036975536,0.036420841,0.797721646,0.891549009,0.069627658
48245,Jefferson County,2012,0.171498567,0.119960719,0.095042963,0.414492101,0.410779763
30059,Meagher County,2012,0.004889313,0.004762508,0.37920387,0.948590973,0.045854463
8067,La Plata County,2012,0.02013602,0.018973611,0.538751342,0.895666846,0.070013679
48027,Bell County,2012,0.128335023,0.097509727,0.193752975,0.602417538,0.266104318
28069,Kemper County,2012,0.03700049,0.036178561,0.698476373,0.855710875,0.106790455
5019,Clark County,2012,0.043968304,0.04111618,0.733824126,0.844139094,0.110505538
41035,Klamath County,2012,0.015374752,0.014007724,0.557210055,0.914074869,0.067942618
36075,Oswego County,2012,0.066737187,0.060184335,0.719770219,0.752817197,0.178739098
1019,Cherokee County,2012,0.059637647,0.056106112,0.577416118,0.66843348,0.269128367
48019,Bandera County,2012,0.032510278,0.031550651,0.420400913,0.962748576,0.004007726
30087,Rosebud County,2012,0.0048318,0.00451477,0.085886917,0.958826304,0.033332442
35059,Union County,2012,0.007008069,0.006872787,0.060700282,0.968176101,0.024790045
26153,Schoolcraft County,2012,0.032963662,0.030839126,0.829100126,0.946349211,0.014584703
36111,Ulster County,2012,0.077473026,0.069246789,0.832368161,0.842740184,0.076850125
34007,Camden County,2012,0.532751788,0.38629857,0.373671676,0.390725796,0.071148172
17083,Jersey County,2012,0.061809625,0.056677727,0.36133851,0.368332274,0.569190728
51085,Hanover County,2012,0.11665169,0.10007535,0.625314762,0.680955602,0.198735476
20199,Wallace County,2012,0.026323788,0.026116838,0.000876496,0.482843088,0.490792038
26003,Alger County,2012,0.037836157,0.036614439,0.89691855,0.935495464,0.021249796
5049,Fulton County,2012,0.04647809,0.045892462,0.579728009,0.609192457,0.334766247
48215,Hidalgo County,2012,0.172127186,0.123537671,0.020523619,0.324428502,0.494161764
37155,Robeson County,2012,0.079651171,0.071883232,0.472753907,0.501687971,0.418575512
26123,Newaygo County,2012,0.061808568,0.058072785,0.668749208,0.721152501,0.216802892
41049,Morrow County,2012,0.021211038,0.020313501,0.135382612,0.698681505,0.280084497
27153,Todd County,2012,0.043885834,0.041393604,0.269294739,0.43982088,0.51591261
5083,Logan County,2012,0.04459466,0.041382755,0.587565792,0.644783986,0.30705257
37109,Lincoln County,2012,0.163524214,0.14903643,0.471177176,0.505533285,0.330024872
5091,Miller County,2012,0.070890376,0.059736666,0.436132341,0.508566862,0.414209704
12095,Orange County,2012,0.398182105,0.291799558,0.367557691,0.456215111,0.139658281
8111,San Juan County,2012,0.006717825,0.006611108,0.424170899,0.794198331,0
16041,Franklin County,2012,0.026522245,0.025685455,0.241714319,0.693234992,0.280124942
13045,Carroll County,2012,0.121584784,0.106830292,0.580038189,0.635700917,0.241033523
20161,Riley County,2012,0.075045385,0.063103696,0.14135564,0.691772327,0.231883768
48413,Schleicher County,2012,0.00785231,0.007233416,0.000842427,0.984048247,0.008033152
51167,Russell County,2012,0.057850695,0.05269706,0.611961675,0.651411651,0.287701238
37027,Caldwell County,2012,0.125869112,0.114250527,0.750468741,0.769484853,0.104378815
16065,Madison County,2012,0.038683132,0.035063935,0.189680408,0.410755286,0.55044109
18173,Warrick County,2012,0.089867407,0.078861138,0.39814385,0.432159808,0.4753446
21001,Adair County,2012,0.058972949,0.056636295,0.551435892,0.561320291,0.376908417
21077,Gallatin County,2012,0.082980806,0.065175981,0.61683224,0.632339896,0.282311447
21097,Harrison County,2012,0.052601387,0.049257519,0.370370203,0.382618653,0.564719102
23023,Sagadahoc County,2012,0.099650491,0.088735773,0.731292912,0.830558512,0.063539545
30097,Sweet Grass County,2012,0.005506767,0.005270423,0.191820348,0.957695858,0.032826564
48181,Grayson County,2012,0.086701819,0.073650272,0.21350607,0.62693123,0.285731124
42059,Greene County,2012,0.076704338,0.071187019,0.728776461,0.747930779,0.172185699
20051,Ellis County,2012,0.047962474,0.041753663,0.009429856,0.547583152,0.404031143
1065,Hale County,2012,0.038696837,0.037825468,0.614308642,0.701829159,0.258944899
1105,Perry County,2012,0.033136395,0.032387954,0.684025588,0.778156245,0.188304653
1033,Colbert County,2012,0.080059819,0.06819969,0.551387351,0.619955347,0.296801835
20151,Pratt County,2012,0.041094036,0.039097392,0.009576127,0.301244707,0.657570371
21017,Bourbon County,2012,0.049377907,0.044892048,0.099542093,0.106199185,0.844039328
47149,Rutherford County,2012,0.208328863,0.17059262,0.410290522,0.425613936,0.363355826
13075,Cook County,2012,0.077757824,0.068375284,0.472601265,0.502696747,0.419117924
20101,Lane County,2012,0.02458353,0.024237522,0.001602589,0.320622466,0.651932411
40059,Harper County,2012,0.027221662,0.026393193,0.006385741,0.791708076,0.180335184
17147,Piatt County,2012,0.06149914,0.056184702,0.033107189,0.033536998,0.904644869
48107,Crosby County,2012,0.028226299,0.027896087,0.00431978,0.458822085,0.510479861
1063,Greene County,2012,0.032452267,0.031637566,0.690833411,0.784446077,0.182964782
16033,Clark County,2012,0.00709955,0.006618011,0.150337353,0.948206759,0.044130975
19109,Kossuth County,2012,0.045522528,0.042768344,0.012750484,0.029415035,0.92419181
38013,Burke County,2012,0.035804015,0.035328735,0.00518608,0.404680299,0.556030728
37063,Durham County,2012,0.353386799,0.28962523,0.531090357,0.562404056,0.081992576
19085,Harrison County,2012,0.047214683,0.043977554,0.091318261,0.148410866,0.801711433
31103,Keya Paha County,2012,0.023789924,0.023680011,0.08482974,0.895760096,0.080406558
19187,Webster County,2012,0.062050392,0.054261689,0.066772634,0.083474198,0.852075063
17151,Pope County,2012,0.029969468,0.029461862,0.719047279,0.725984569,0.243290193
47159,Smith County,2012,0.063890504,0.059374486,0.576943823,0.593749276,0.340955997
51089,Henry County,2012,0.107019798,0.095589705,0.691065827,0.778425757,0.114499017
51510,Alexandria city,2012,0.919440669,0.457485775,0.066875533,0.069985487,0.005828284
19101,Jefferson County,2012,0.05542435,0.051369554,0.187611517,0.205922082,0.737675458
30049,Lewis and Clark County,2012,0.013159163,0.010167523,0.419517556,0.943850333,0.026500276
49013,Duchesne County,2012,0.01817116,0.017768258,0.403766614,0.874879315,0.06076189
40003,Alfalfa County,2012,0.042026421,0.04051452,0.016663434,0.371907079,0.560475825
48119,Delta County,2012,0.041810466,0.04072588,0.184213363,0.340501559,0.614510852
47169,Trousdale County,2012,0.057692893,0.053831066,0.550511357,0.563802377,0.378300674
21193,Perry County,2012,0.074010076,0.062245442,0.763428422,0.867713543,0.011184243
46039,Deuel County,2012,0.034295154,0.033443927,0.00883927,0.3008133,0.66473029
41029,Jackson County,2012,0.046179175,0.03820987,0.615509783,0.88914008,0.062447958
48507,Zavala County,2012,0.013109916,0.011696017,0.022266158,0.887237662,0.098826601
31007,Banner County,2012,0.024726086,0.024560755,0.017321114,0.705480052,0.268996547
19121,Madison County,2012,0.043813246,0.041876983,0.165542461,0.175806647,0.778642689
12011,Broward County,2012,0.298936058,0.193084085,0.067859234,0.684035016,0.016207401
13279,Toombs County,2012,0.077860299,0.070940928,0.561024147,0.674094493,0.247286335
26151,Sanilac County,2012,0.05945966,0.056208784,0.192999079,0.198702466,0.741399513
48397,Rockwall County,2012,0.266029283,0.174150678,0.078287302,0.443346239,0.290126382
26163,Wayne County,2012,0.792224035,0.364517584,0.130752316,0.141962576,0.061461505
27105,Nobles County,2012,0.052163424,0.04680107,0.005036479,0.046875,0.900296693
27001,Aitkin County,2012,0.022655032,0.02191266,0.713036517,0.898399407,0.078545088
38071,Ramsey County,2012,0.038125841,0.036510073,0.007341482,0.132575776,0.82856632
37145,Person County,2012,0.076308929,0.069969257,0.635109324,0.70114395,0.221985412
20195,Trego County,2012,0.032450201,0.03169541,0.007392678,0.514158567,0.452336858
28151,Washington County,2012,0.061871539,0.053257258,0.188044682,0.196268477,0.73860754
48133,Eastland County,2012,0.040751776,0.038389288,0.196826112,0.829451863,0.129736661
28055,Issaquena County,2012,0.024835709,0.024562534,0.516631876,0.533324743,0.43774794
48123,DeWitt County,2012,0.03841799,0.036107885,0.244705643,0.443585332,0.517417524
48005,Angelina County,2012,0.085013203,0.074274987,0.646450753,0.771692059,0.140165098
45081,Saluda County,2012,0.060942565,0.058655047,0.600413983,0.702841751,0.234328
29125,Maries County,2012,0.032817865,0.031993,0.553005942,0.57111933,0.395233985
5001,Arkansas County,2012,0.038963729,0.035967432,0.37845393,0.382987265,0.575524247
29109,Lawrence County,2012,0.06227412,0.056956806,0.203088523,0.210549779,0.72640984
51540,Charlottesville city,2012,0.870364081,0.600767559,0.11289227,0.115473441,0.013347371
17011,Bureau County,2012,0.061451857,0.05488894,0.098937662,0.102622276,0.835582543
39145,Scioto County,2012,0.07113633,0.05917149,0.708413027,0.739071082,0.18892155
37115,Madison County,2012,0.051887966,0.050459034,0.836165707,0.849460945,0.097987602
16053,Jerome County,2012,0.044609663,0.042348523,9.63E-05,0.452470519,0.502793941
39163,Vinton County,2012,0.045141236,0.043566434,0.791239124,0.836217247,0.113833032
48309,McLennan County,2012,0.118044036,0.095554223,0.119095796,0.494978672,0.385504561
16037,Custer County,2012,0.003842693,0.003027228,0.301742851,0.973647991,0.016325168
19089,Howard County,2012,0.044434875,0.041554361,0.043046056,0.082830958,0.872199949
12099,Palm Beach County,2012,0.230954276,0.171452491,0.103799274,0.378576585,0.38611495
13181,Lincoln County,2012,0.058731909,0.057008001,0.719079756,0.81781708,0.11665487
1013,Butler County,2012,0.039926048,0.037974082,0.768778142,0.873618273,0.086024201
47165,Sumner County,2012,0.144066756,0.127103935,0.455483021,0.46288714,0.392307334
51097,King and Queen County,2012,0.041206304,0.04026887,0.690608483,0.7825199,0.174719486
5015,Carroll County,2012,0.054302013,0.051570042,0.537606446,0.565897569,0.378381692
51820,Waynesboro city,2012,0.601907526,0.427557767,0.214573686,0.228580644,0.168958924
41051,Multnomah County,2012,0.351291786,0.160215735,0.478167308,0.549095558,0.096758375
47061,Grundy County,2012,0.0495561,0.0475578,0.750561811,0.816107204,0.133671883
27057,Hubbard County,2012,0.039939067,0.038406387,0.68851627,0.810543103,0.14763508
38081,Sargent County,2012,0.034014485,0.033136623,0.006496854,0.171547537,0.793438462
36089,St. Lawrence County,2012,0.040973858,0.038503627,0.765872993,0.807830843,0.149402779
29179,Reynolds County,2012,0.035194824,0.034801162,0.866957013,0.888247428,0.069282928
6067,Sacramento County,2012,0.325812321,0.173892382,0.007867389,0.34294138,0.3250501
39125,Paulding County,2012,0.06766379,0.062290178,0.059251245,0.066146416,0.863813246
18179,Wells County,2012,0.067169914,0.060995156,0.069964893,0.076230996,0.856260076
51063,Floyd County,2012,0.053791552,0.052861819,0.632180046,0.663677134,0.282393811
6083,Santa Barbara County,2012,0.057367897,0.046904101,0.162192187,0.891249364,0.049809845
54005,Boone County,2012,0.034154088,0.026961896,0.836864816,0.932289961,0.00499279
28009,Benton County,2012,0.041247902,0.039986139,0.666095971,0.725919496,0.232571844
21055,Crittenden County,2012,0.040525856,0.039834801,0.551326239,0.569549688,0.389520217
19147,Palo Alto County,2012,0.045740824,0.042991992,0.010219555,0.035592242,0.917559132
19159,Ringgold County,2012,0.03945848,0.038492499,0.125874771,0.132167925,0.828161314
37151,Randolph County,2012,0.111183628,0.098881103,0.573997108,0.643353576,0.245160716
24015,Cecil County,2012,0.152558363,0.134550185,0.411116192,0.440242958,0.400357009
18171,Warren County,2012,0.045740549,0.044372625,0.157098513,0.162027427,0.791547108
31077,Greeley County,2012,0.024864378,0.024168297,0.012690925,0.637664547,0.337171357
