,percent_vote_dem,percent_vote_rep,combined_FIPS,election_year,NAMELSAD,pct_developed,pct_suburban,pct_forest,pct_undeveloped,pct_agri,total_dev,avg_dev_year,avg_dem_change,avg_rep_change
2488,0.33428382,0.652188329,48001,2000,Anderson County,0.052410145,0.048527104,0.51831318,0.574874263,0.372328884,0.002093744,0.000130859,-0.033959716,0.031348276
2489,0.217693837,0.768141153,48003,2000,Andrews County,0.013879557,0.013155958,0.00087796,0.941369279,0.041718864,0.010745593,0.0006716,-0.012141444,0.006578914
2490,0.369133239,0.617186921,48005,2000,Angelina County,0.082487866,0.073267601,0.670695413,0.752856612,0.161709496,0.003688877,0.000230555,-0.029279733,0.026807212
2491,0.319752637,0.653570996,48007,2000,Aransas County,0.069849115,0.056430397,0.164070872,0.803333646,0.069712754,0.005882231,0.000367639,-0.021314681,0.020682594
2492,0.248436327,0.738303728,48009,2000,Archer County,0.023644929,0.022177395,0.012469265,0.822455076,0.147419754,0.000753884,4.71E-05,-0.039111183,0.036414028
2493,0.159914712,0.823027719,48011,2000,Armstrong County,0.015523442,0.015359457,0.072764234,0.816563513,0.164440055,0.000343445,2.15E-05,-0.022838619,0.020491846
2494,0.402196166,0.579843663,48013,2000,Atascosa County,0.038677676,0.03508956,0.030580962,0.570073756,0.387289181,0.005189667,0.000324354,-0.015509182,0.012612404
2495,0.260864853,0.72190311,48015,2000,Austin County,0.052894181,0.05003469,0.190581705,0.200135562,0.74468885,0.001930677,0.000120667,-0.017961854,0.015813126
2496,0.233492823,0.760287081,48017,2000,Bailey County,0.030645528,0.02985772,9.12E-05,0.567234911,0.401470407,0.000219277,1.37E-05,-0.003019051,-0.002676344
2497,0.196067647,0.771758559,48019,2000,Bandera County,0.032324634,0.031533317,0.433316261,0.963940857,0.003164392,0.000263646,1.65E-05,-0.006787513,0.006781441
2498,0.38087175,0.563141796,48021,2000,Bastrop County,0.05655279,0.053638362,0.447033656,0.542269164,0.399577164,0.003913916,0.00024462,-0.002357531,0.00267417
2499,0.334173387,0.647681452,48023,2000,Baylor County,0.01950262,0.018782813,0.009458269,0.718010192,0.250787362,0.001103584,6.90E-05,-0.051688777,0.049387175
2500,0.455582233,0.531692677,48025,2000,Bee County,0.036403221,0.032394143,0.087438985,0.519436723,0.442139323,0.001874422,0.000117151,-0.01242237,0.006852906
2501,0.33197453,0.651087832,48027,2000,Bell County,0.112577571,0.091530065,0.201840157,0.622925081,0.261532791,0.021752069,0.001359504,0.016488966,-0.025926473
2502,0.448622088,0.522411963,48029,2000,Bexar County,0.330991531,0.231728048,0.227556224,0.523274313,0.139170329,0.066973385,0.004185837,0.02332854,-0.028705663
2503,0.215290682,0.737191399,48031,2000,Blanco County,0.024734254,0.023600314,0.297668097,0.971954269,0.002631698,0.000702374,4.39E-05,0.000882694,0.000926425
2504,0.175637394,0.801699717,48033,2000,Borden County,0.012355982,0.012311026,0.004160543,0.884643301,0.098038266,0.001215497,7.60E-05,-0.022676472,0.025602468
2505,0.285081241,0.700886263,48035,2000,Bosque County,0.03359615,0.032541032,0.253992616,0.920108949,0.045186604,0.000343492,2.15E-05,-0.03050736,0.026966492
2506,0.384630607,0.604386544,48037,2000,Bowie County,0.095751658,0.082809804,0.487834353,0.525288068,0.375319218,0.005403105,0.000337694,-0.032302961,0.02897966
2507,0.310963646,0.667903873,48039,2000,Brazoria County,0.10917541,0.087333855,0.255120157,0.480722224,0.404556793,0.021692921,0.001355808,0.011381971,-0.016805975
2508,0.263287957,0.700112908,48041,2000,Brazos County,0.119308022,0.089557525,0.280233464,0.295365126,0.582883941,0.029637976,0.001852374,0.020179558,-0.03093723
2509,0.376815642,0.52150838,48043,2000,Brewster County,0.002598292,0.002503333,0.01616388,0.994405174,1.87E-05,3.81E-05,2.38E-06,0.015920737,-0.008258092
2510,0.29015544,0.704663212,48045,2000,Briscoe County,0.01503895,0.014932877,0.088802693,0.785183841,0.188800867,0.000394658,2.47E-05,-0.041628534,0.036130393
2511,0.762649116,0.228712464,48047,2000,Brooks County,0.012774256,0.011774666,0.075815125,0.856811345,0.126020921,0.001269618,7.94E-05,-0.004125299,0.001855012
2512,0.242879257,0.74373065,48049,2000,Brown County,0.046625357,0.042519023,0.129358906,0.874235195,0.078089573,0.000625998,3.91E-05,-0.031827044,0.028258839
2513,0.381009206,0.603818616,48051,2000,Burleson County,0.04590814,0.043375605,0.292850411,0.306778046,0.644300385,0.002642721,0.00016517,-0.041696267,0.039993622
2514,0.268818017,0.701783555,48053,2000,Burnet County,0.0425619,0.039835882,0.389037896,0.954298268,0.001240746,0.001536542,9.60E-05,-0.017774698,0.01511337
2515,0.410822281,0.553421751,48055,2000,Caldwell County,0.056501942,0.054362123,0.25417003,0.431168732,0.51135674,0.004569252,0.000285578,-0.003569778,-2.02E-05
2516,0.421453604,0.567423434,48057,2000,Calhoun County,0.057831635,0.047952958,0.039460906,0.443813108,0.480640381,0.003903143,0.000243946,-0.029340429,0.024619375
2517,0.239787582,0.746732026,48059,2000,Callahan County,0.030301755,0.029160471,0.102690417,0.88403632,0.08558275,0.000388649,2.43E-05,-0.034449494,0.031322012
2518,0.535217623,0.447975249,48061,2000,Cameron County,0.13805148,0.096118297,0.039412093,0.335656304,0.451590857,0.020646033,0.001290377,0.027475582,-0.031975567
2519,0.429439746,0.56051797,48063,2000,Camp County,0.074557641,0.068258565,0.525331626,0.552390589,0.372305292,0.003223405,0.000201463,-0.038007229,0.036059411
2520,0.175054705,0.80816922,48065,2000,Carson County,0.026032898,0.025082177,7.94E-05,0.628596947,0.345323879,0.001215049,7.59E-05,-0.022761652,0.01894285
2521,0.419094292,0.571285961,48067,2000,Cass County,0.050840165,0.047437554,0.683638139,0.768064095,0.180588227,0.000936579,5.85E-05,-0.056349237,0.054156799
2522,0.308836024,0.682667799,48069,2000,Castro County,0.031298789,0.030715207,0.000147252,0.332177922,0.63641285,0.000624047,3.90E-05,-0.011360233,0.006348573
2523,0.294513563,0.690291658,48071,2000,Chambers County,0.06544243,0.054959355,0.124479774,0.388272954,0.542003226,0.01959007,0.001224379,-0.029722755,0.026089661
2524,0.327096375,0.660315058,48073,2000,Cherokee County,0.054685871,0.051242864,0.547302592,0.634874682,0.309042016,0.002147778,0.000134236,-0.030121324,0.02728276
2525,0.283160865,0.708372531,48075,2000,Childress County,0.025757883,0.025081444,0.013681542,0.705299993,0.248787559,0.000773142,4.83E-05,-0.040439928,0.039077693
2526,0.314858745,0.671123571,48077,2000,Clay County,0.025350784,0.023689703,0.054883654,0.862920949,0.107877825,0.000692545,4.33E-05,-0.05201082,0.050284073
2527,0.293766012,0.689154569,48079,2000,Cochran County,0.022607482,0.022328632,0.000314715,0.590306865,0.387008992,0.000561618,3.51E-05,-0.020722302,0.016113134
2528,0.234323432,0.75049505,48081,2000,Coke County,0.017120258,0.016483058,0.038855591,0.950790765,0.032033896,0.000981361,6.13E-05,-0.033984934,0.03461798
2529,0.238401342,0.7509782,48083,2000,Coleman County,0.027456701,0.026530991,0.044709491,0.860262186,0.112181911,0.000112797,7.05E-06,-0.032973929,0.030276312
2530,0.244464713,0.730697754,48085,2000,Collin County,0.235254524,0.137103913,0.130220723,0.51729145,0.246299227,0.075623099,0.004726444,0.036155963,-0.043629452
2531,0.303180212,0.688339223,48087,2000,Collingsworth County,0.018591666,0.018379933,0.010731836,0.773180694,0.202763796,8.28E-05,5.17E-06,-0.044436922,0.0405017
2532,0.307490688,0.677748655,48089,2000,Colorado County,0.038923553,0.03663574,0.294946821,0.325268933,0.633006036,0.000641649,4.01E-05,-0.01852074,0.016308167
2533,0.217753756,0.751160376,48091,2000,Comal County,0.114440326,0.10029839,0.504636944,0.858822895,0.018666116,0.025324762,0.001582798,0.002808497,-0.006311114
2534,0.325766627,0.663878933,48093,2000,Comanche County,0.034313517,0.033287015,0.148630041,0.842743422,0.122545945,0.000683032,4.27E-05,-0.043776963,0.040875789
2535,0.242973708,0.741613781,48095,2000,Concho County,0.017708248,0.017020353,0.009940022,0.84262303,0.139484295,0.000330792,2.07E-05,-0.026099232,0.021759476
2536,0.234093103,0.75194892,48097,2000,Cooke County,0.045881534,0.041597041,0.215822878,0.747532261,0.204737836,0.002339374,0.000146211,-0.021669625,0.018546772
2537,0.297806058,0.684098893,48099,2000,Coryell County,0.043200145,0.037722235,0.22354491,0.901341645,0.053069009,0.004741379,0.000296336,-0.005093053,-0.003586494
2538,0.318361955,0.663143989,48101,2000,Cottle County,0.015833227,0.015709047,0.020960437,0.847042145,0.134716632,7.05E-05,4.40E-06,-0.042008789,0.040913349
2539,0.233978235,0.753325272,48103,2000,Crane County,0.014425427,0.013741556,0.000266736,0.978788947,8.40E-05,0.007888885,0.000493055,-0.004484443,0.001155676
2540,0.334048641,0.660944206,48105,2000,Crockett County,0.00886434,0.007875837,0.003882953,0.990958634,4.46E-06,0.004052307,0.000253269,-0.016845494,0.010391189
2541,0.352147852,0.634365634,48107,2000,Crosby County,0.027914517,0.027640201,0.004279711,0.463627481,0.506235659,0.002117948,0.000132372,-0.02032863,0.01227086
2542,0.570158103,0.408102767,48109,2000,Culberson County,0.00368748,0.003581563,0.008829352,0.99361092,0.002047142,0.000954814,5.97E-05,0.005439614,-0.010761024
2543,0.195527523,0.794151376,48111,2000,Dallam County,0.020732666,0.0201801,9.54E-05,0.656003115,0.322811175,0.000434054,2.71E-05,-0.012936285,0.005639617
2544,0.449087252,0.525814834,48113,2000,Dallas County,0.621369727,0.378335908,0.145418855,0.301412954,0.075155966,0.052660118,0.003291257,0.039604472,-0.044841602
2545,0.302335193,0.68960529,48115,2000,Dawson County,0.039646531,0.038832542,0.004470005,0.314789635,0.645119455,0.001411198,8.82E-05,-0.01699553,0.012555175
2546,0.248796148,0.739767255,48117,2000,Deaf Smith County,0.022628066,0.021627046,6.27E-05,0.549400991,0.427589027,0.000385398,2.41E-05,0.00806899,-0.01232559
2547,0.382105263,0.601578947,48119,2000,Delta County,0.042944933,0.041933425,0.190364183,0.341347794,0.615379469,0.00123652,7.73E-05,-0.051685895,0.050832795
2548,0.27347912,0.696035152,48121,2000,Denton County,0.185793283,0.122010903,0.118217892,0.55800413,0.254321462,0.073962722,0.00462267,0.024457825,-0.031194577
2549,0.253922044,0.734433123,48123,2000,DeWitt County,0.036869557,0.035296596,0.252681905,0.440408908,0.521996349,0.008635924,0.000539745,-0.020998045,0.017991661
2550,0.322360953,0.668558456,48125,2000,Dickens County,0.020421649,0.020302617,0.004306651,0.876826948,0.102026076,9.01E-05,5.63E-06,-0.045386718,0.040506151
2551,0.713562483,0.274980016,48127,2000,Dimmit County,0.016919429,0.015584611,0.024028286,0.964531349,0.016939251,0.007285976,0.000455373,-0.009941008,0.006758872
2552,0.209424084,0.775450844,48129,2000,Donley County,0.01567598,0.01540555,0.026557055,0.896643044,0.076180974,6.42E-05,4.01E-06,-0.019762164,0.015181658
2553,0.793240557,0.200795229,48131,2000,Duval County,0.014485214,0.012958599,0.026157366,0.854865082,0.129253826,0.001281013,8.01E-05,-0.031383556,0.028735934
2554,0.276582476,0.706423449,48133,2000,Eastland County,0.040168546,0.038157774,0.208973621,0.833285243,0.12648355,0.001240368,7.75E-05,-0.041284065,0.039213469
2555,0.286465457,0.695814717,48135,2000,Ector County,0.073200611,0.060417527,0.004464368,0.920962377,0.000353373,0.022562966,0.001410185,-0.001475384,-0.002724552
2556,0.278548559,0.707577375,48137,2000,Edwards County,0.007661676,0.007352605,0.082246762,0.992105005,0.000124776,0.000442596,2.77E-05,0.000959319,-0.003082601
2557,0.284906318,0.69935937,48139,2000,Ellis County,0.081873438,0.067623946,0.124323601,0.552230106,0.363272017,0.01792787,0.001120492,-0.007412247,0.0016125
2558,0.578094621,0.396947091,48141,2000,El Paso County,0.153210699,0.094973325,0.000761898,0.744824201,0.089580062,0.040020835,0.002501302,0.028183673,-0.03438873
2559,0.252271705,0.731084121,48143,2000,Erath County,0.040219059,0.037878899,0.250861954,0.881782542,0.076962773,0.002267957,0.000141747,-0.024199431,0.018949261
2560,0.422922135,0.566754156,48145,2000,Falls County,0.043610062,0.042017236,0.107115981,0.323309352,0.632522509,0.00066846,4.18E-05,-0.025509497,0.022231049
2561,0.396711799,0.587427466,48147,2000,Fannin County,0.047867812,0.045531329,0.226312914,0.63208205,0.318407017,0.000990128,6.19E-05,-0.054923549,0.051333104
2562,0.270800043,0.70927879,48149,2000,Fayette County,0.046525605,0.043596251,0.245190247,0.358763046,0.592263692,0.001225315,7.66E-05,-0.019731512,0.018290648
2563,0.472222222,0.517094017,48151,2000,Fisher County,0.026126702,0.025876433,0.007114351,0.64504018,0.328057631,8.12E-05,5.07E-06,-0.059784879,0.053635692
2564,0.239669421,0.756198347,48153,2000,Floyd County,0.03148095,0.031008525,0.012418347,0.414006557,0.554174995,0.00155226,9.70E-05,-0.004404339,-0.00094341
2565,0.473021583,0.514388489,48155,2000,Foard County,0.016547008,0.016418653,0.018731998,0.756161421,0.227017649,0.000297143,1.86E-05,-0.06318717,0.058050051
2566,0.385146022,0.595640804,48157,2000,Fort Bend County,0.160818019,0.104154703,0.146637924,0.185034002,0.64924676,0.091380093,0.005711256,0.032198304,-0.037019494
2567,0.293202765,0.697004608,48159,2000,Franklin County,0.055663603,0.051708283,0.378125475,0.402359101,0.541654165,0.000699982,4.37E-05,-0.03534407,0.030372136
2568,0.348742659,0.639512122,48161,2000,Freestone County,0.061785329,0.055381667,0.350301916,0.42347423,0.492329813,0.010204437,0.000637777,-0.039326477,0.036178711
2569,0.56128876,0.429748062,48163,2000,Frio County,0.02689281,0.024521213,0.041722876,0.751912343,0.220713294,0.002275669,0.000142229,-0.001458554,-0.00198247
2570,0.209019948,0.777970512,48165,2000,Gaines County,0.027167967,0.026520488,0.000276168,0.466033849,0.505356924,0.00827085,0.000516928,-0.019949792,0.016925121
2571,0.430401256,0.542002301,48167,2000,Galveston County,0.335445519,0.236949169,0.10589532,0.45534821,0.183677885,0.052751764,0.003296985,-0.018794508,0.014530343
2572,0.256497175,0.73559322,48169,2000,Garza County,0.013365253,0.013133254,0.005013673,0.850568807,0.108587277,0.000283798,1.77E-05,-0.025377663,0.022469619
2573,0.152318548,0.816129032,48171,2000,Gillespie County,0.030123101,0.028950508,0.169070336,0.935714756,0.033717219,0.001136441,7.10E-05,0.005207785,-0.006400958
2574,0.068301226,0.92469352,48173,2000,Glasscock County,0.018875838,0.018362281,0.00425971,0.782014765,0.198433013,0.024557403,0.001534838,-0.003002459,-0.002282652
2575,0.363502358,0.621462264,48175,2000,Goliad County,0.020919536,0.020442685,0.191169099,0.505849057,0.471493406,0.001446176,9.04E-05,-0.025274187,0.021279526
2576,0.309276652,0.674246169,48177,2000,Gonzales County,0.035918119,0.034162441,0.195440329,0.505928309,0.457354883,0.004773503,0.000298344,-0.015312532,0.01248519
2577,0.168112401,0.822480147,48179,2000,Gray County,0.033549905,0.031148669,0.00695134,0.800499343,0.164126516,0.000877195,5.48E-05,-0.018361659,0.013826283
2578,0.341687531,0.640861292,48181,2000,Grayson County,0.083434022,0.072573467,0.222982275,0.638176619,0.277743687,0.004301292,0.000268831,-0.031110047,0.026035099
2579,0.29256108,0.695730232,48183,2000,Gregg County,0.290810761,0.218223301,0.436185413,0.487009695,0.218935169,0.030194654,0.001887166,-0.00321644,-0.001688911
2580,0.36018818,0.617024405,48185,2000,Grimes County,0.048348674,0.045302853,0.31732756,0.337118373,0.612824397,0.002805389,0.000175337,-0.032510068,0.031021356
2581,0.271894527,0.703340203,48187,2000,Guadalupe County,0.083778486,0.075000355,0.184215998,0.514879967,0.399446786,0.017130832,0.001070677,0.011541951,-0.017452428
2582,0.236882547,0.753896817,48189,2000,Hale County,0.047601825,0.044421895,0.000133324,0.283078492,0.669173827,0.001511589,9.45E-05,7.60E-05,-0.008806108
2583,0.326417704,0.668049793,48191,2000,Hall County,0.017896368,0.017576852,0.022136591,0.728229353,0.235571882,6.32E-05,3.95E-06,-0.044024224,0.037616333
2584,0.26007109,0.724822275,48193,2000,Hamilton County,0.028236858,0.027542724,0.161486462,0.930135489,0.041205679,0.000173544,1.08E-05,-0.031937662,0.030120398
2585,0.094827586,0.897509579,48195,2000,Hansford County,0.019193958,0.018620688,0.000237854,0.472259932,0.508279139,0.000287154,1.79E-05,-0.00175004,-0.002240774
2586,0.363519589,0.6268465,48197,2000,Hardeman County,0.025774844,0.025244497,0.034603113,0.658235157,0.313094607,0.000205688,1.29E-05,-0.049736474,0.042726577
2587,0.313691411,0.670666069,48199,2000,Hardin County,0.066035872,0.061634777,0.755457217,0.86799672,0.065046656,0.003249485,0.000203093,-0.047913634,0.047500296
2588,0.429070128,0.54282628,48201,2000,Harris County,0.553439604,0.287199945,0.177480106,0.222636575,0.215015351,0.100324537,0.006270284,0.027613103,-0.031684391
2589,0.386504136,0.602263822,48203,2000,Harrison County,0.072375467,0.064068195,0.611577576,0.709686302,0.21344058,0.011626246,0.00072664,-0.029285745,0.025991601
2590,0.176760217,0.809945839,48205,2000,Hartley County,0.016565133,0.016219942,0.000161311,0.726053231,0.257014589,0.000394156,2.46E-05,-0.022033292,0.019081163
2591,0.478647079,0.508370345,48207,2000,Haskell County,0.030922255,0.030252809,0.010393097,0.417629786,0.551391181,0.000636381,3.98E-05,-0.075311487,0.071071256
2592,0.331818049,0.58775534,48209,2000,Hays County,0.072678954,0.063415526,0.437470326,0.8848808,0.039764704,0.023226508,0.001451657,0.032144429,-0.029754366
2593,0.170284939,0.81614654,48211,2000,Hemphill County,0.014693672,0.014183377,0.016666965,0.952578038,0.030232878,0.009092846,0.000568303,-0.01587507,0.011597583
2594,0.339641784,0.648027471,48213,2000,Henderson County,0.08087988,0.073772914,0.361502814,0.401583133,0.516443146,0.002565519,0.000160345,-0.037739536,0.034781283
2595,0.607521029,0.379030183,48215,2000,Hidalgo County,0.152277598,0.111274935,0.020280003,0.324675906,0.514347786,0.024450672,0.001528167,0.019376453,-0.024642749
2596,0.328272007,0.657102934,48217,2000,Hill County,0.060605698,0.057453569,0.120086206,0.566402227,0.371863262,0.001909535,0.000119346,-0.032973939,0.030558499
2597,0.210378058,0.778354337,48219,2000,Hockley County,0.045736332,0.044141623,0.000122758,0.359486118,0.594447253,0.002200745,0.000137547,-0.009508753,0.004050453
2598,0.268723222,0.710025707,48221,2000,Hood County,0.090017096,0.082500903,0.197703596,0.87083819,0.036956131,0.011233049,0.000702066,-0.029026819,0.026038619
2599,0.338405133,0.648579285,48223,2000,Hopkins County,0.057487822,0.05227672,0.246902077,0.260387629,0.681631504,0.001067527,6.67E-05,-0.038250271,0.035576408
2600,0.343977659,0.644487615,48225,2000,Houston County,0.039594881,0.038120503,0.470640179,0.527046538,0.432855238,0.00165635,0.000103522,-0.026794127,0.024589817
2601,0.287390029,0.69836615,48227,2000,Howard County,0.04586971,0.042729935,0.010814352,0.667666603,0.281800102,0.011746323,0.000734145,-0.021119547,0.015623985
2602,0.412147505,0.557483731,48229,2000,Hudspeth County,0.004207081,0.004047481,0.004692344,0.97123073,0.013870289,2.73E-05,1.71E-06,-0.010040321,0.00500335
2603,0.321139541,0.661203303,48231,2000,Hunt County,0.079395631,0.071351999,0.195728665,0.524018997,0.39610892,0.003873698,0.000242106,-0.029609852,0.02413633
2604,0.19206502,0.795957652,48233,2000,Hutchinson County,0.02879635,0.024768484,0.008358527,0.788650461,0.182090391,0.000554911,3.47E-05,-0.021835997,0.016890415
2605,0.204287516,0.786885246,48235,2000,Irion County,0.011733922,0.010714759,0.002396222,0.985458093,0.002681747,0.010703937,0.000668996,-0.021698511,0.018683388
2606,0.276395427,0.708473436,48237,2000,Jack County,0.02532228,0.023952225,0.232908866,0.956839301,0.016937198,0.002338124,0.000146133,-0.045666021,0.044747313
2607,0.297775947,0.692957166,48239,2000,Jackson County,0.035927005,0.034029053,0.156702073,0.2139406,0.749230345,0.001381252,8.63E-05,-0.031818562,0.027911218
2608,0.386050077,0.602197241,48241,2000,Jasper County,0.058298427,0.053943363,0.693505772,0.877821995,0.061683934,0.001257532,7.86E-05,-0.048260041,0.047099546
2609,0.266981132,0.667924528,48243,2000,Jeff Davis County,0.004560891,0.004511942,0.142530192,0.995393535,0,6.12E-05,3.82E-06,0.021835741,-0.021095322
2610,0.52248904,0.46393354,48245,2000,Jefferson County,0.161258742,0.116650089,0.090524791,0.416292868,0.41971362,0.012321121,0.00077007,-0.009519861,0.006314545
2611,0.700973574,0.288827075,48247,2000,Jim Hogg County,0.010764343,0.010246542,0.002167855,0.958185596,0.029487786,0.000534188,3.34E-05,0.0176542,-0.021475292
2612,0.616984114,0.374116277,48249,2000,Jim Wells County,0.041136516,0.036034621,0.05914278,0.427346898,0.528845733,0.001488193,9.30E-05,-0.019057403,0.015930499
2613,0.304136756,0.6765997,48251,2000,Johnson County,0.094456468,0.083098833,0.14214623,0.737613766,0.164439806,0.023506622,0.001469164,-0.028348184,0.02346022
2614,0.313988095,0.674603175,48253,2000,Jones County,0.042873774,0.040953596,0.010788221,0.446289124,0.510783743,0.000368175,2.30E-05,-0.039235279,0.033488468
2615,0.375348189,0.612349118,48255,2000,Karnes County,0.038861856,0.035207718,0.05081293,0.447329627,0.511604904,0.017686085,0.00110538,-0.025649815,0.023484898
2616,0.323245024,0.662966657,48257,2000,Kaufman County,0.078181838,0.068213052,0.168535407,0.380147292,0.540677367,0.014670701,0.000916919,-0.01854299,0.013508306
2617,0.171678858,0.793642193,48259,2000,Kendall County,0.035050084,0.033236678,0.315485931,0.958576219,0.005556247,0.005495778,0.000343486,0.00234619,-0.003331025
2618,0.521929825,0.464912281,48261,2000,Kenedy County,0.009313276,0.008977627,0.103430078,0.856841376,0.028720629,0.001400782,8.75E-05,0.00258206,-0.003324844
2619,0.345149254,0.645522388,48263,2000,Kent County,0.01072345,0.010637933,0.004668734,0.938033731,0.046874163,0.000381372,2.38E-05,-0.052301138,0.045992675
2620,0.208133971,0.761233618,48265,2000,Kerr County,0.041504304,0.03837411,0.26960411,0.954738898,0.0034534,0.000640373,4.00E-05,-0.001801703,-8.00E-05
2621,0.196878752,0.788115246,48267,2000,Kimble County,0.016065784,0.015062003,0.089764575,0.981567862,0.002097399,0.000114787,7.17E-06,-0.022836491,0.020312377
2622,0.102189781,0.875912409,48269,2000,King County,0.008943006,0.008834897,0.029712189,0.9581571,0.032313286,0.000357132,2.23E-05,-0.01768581,0.015298627
2623,0.336565097,0.645429363,48271,2000,Kinney County,0.016599661,0.01543716,0.050130762,0.978114806,0.002310223,0.000321613,2.01E-05,-0.004071344,0.002279023
2624,0.487383076,0.492277572,48273,2000,Kleberg County,0.029859295,0.024843816,0.031578018,0.529378253,0.399796405,0.001850189,0.000115637,0.002102927,-0.008293321
2625,0.391497462,0.600888325,48275,2000,Knox County,0.022957764,0.022590397,0.03412751,0.585588682,0.391021214,0.000145897,9.12E-06,-0.052702456,0.046924956
2626,0.359883344,0.633506157,48277,2000,Lamar County,0.053940032,0.049995785,0.268874169,0.408053769,0.536697526,0.001936335,0.000121021,-0.041840698,0.037220151
2627,0.242279252,0.750543715,48279,2000,Lamb County,0.037405771,0.036606347,4.97E-05,0.413829209,0.548457787,0.00042177,2.64E-05,-0.012322003,0.007044922
2628,0.252494368,0.728355327,48281,2000,Lampasas County,0.0302941,0.028231099,0.200921519,0.955978749,0.012909855,0.00111548,6.97E-05,-0.01793773,0.012457177
2629,0.628599801,0.362959285,48283,2000,La Salle County,0.015112196,0.013348524,0.023680431,0.918123759,0.065695782,0.007788986,0.000486812,-0.020068843,0.015136818
2630,0.287702094,0.700768619,48285,2000,Lavaca County,0.037831471,0.0365983,0.312304009,0.398636013,0.562106673,0.002048193,0.000128012,-0.038153442,0.0368792
2631,0.313041908,0.668171965,48287,2000,Lee County,0.045302181,0.042741433,0.281249362,0.329449202,0.623119072,0.002748644,0.00017179,-0.025773866,0.024119977
2632,0.299241227,0.689535251,48289,2000,Leon County,0.046395386,0.043337167,0.416485315,0.440334021,0.501142727,0.003224473,0.00020153,-0.044261846,0.0423964
2633,0.36414803,0.620511033,48291,2000,Liberty County,0.055333911,0.051319793,0.539269222,0.612885284,0.328654331,0.005400147,0.000337509,-0.04094841,0.039498689
2634,0.391236749,0.595335689,48293,2000,Limestone County,0.047607942,0.044183951,0.191639297,0.511968944,0.436308617,0.004619037,0.00028869,-0.040372826,0.03839957
2635,0.159196291,0.828438949,48295,2000,Lipscomb County,0.014787899,0.014558283,0.001500708,0.88623956,0.095658757,0.005616498,0.000351031,-0.014461235,0.010420293
2636,0.278221778,0.706293706,48297,2000,Live Oak County,0.032179588,0.026479039,0.029300949,0.650127676,0.313614801,0.00700987,0.000438117,-0.026435965,0.024728294
2637,0.248406167,0.72968587,48299,2000,Llano County,0.03127784,0.029790571,0.142992296,0.966357717,0.002277763,0.000678192,4.24E-05,-0.018428717,0.016176216
2638,0.185897436,0.794871795,48301,2000,Loving County,0.005170599,0.005142803,0.001126259,0.988577841,0,0.016490561,0.00103066,-0.031089744,0.024358974
2639,0.24298758,0.737475003,48303,2000,Lubbock County,0.12727635,0.106772608,0.001423124,0.190328328,0.682058693,0.018935673,0.00118348,0.010008965,-0.018605164
2640,0.269673704,0.723128599,48305,2000,Lynn County,0.031737122,0.031507911,0.002722853,0.264126091,0.703426936,0.000498438,3.12E-05,-0.017269098,0.011602121
2641,0.271917808,0.71369863,48307,2000,McCulloch County,0.023470681,0.022652159,0.093841732,0.875541465,0.100665781,0.000476284,2.98E-05,-0.029146065,0.027182819
2642,0.341071974,0.638982977,48309,2000,McLennan County,0.110583448,0.093585803,0.122994086,0.520059394,0.367882704,0.010453455,0.000653341,0.000293183,-0.007169077
2643,0.175398633,0.815489749,48311,2000,McMullen County,0.011838572,0.008930225,0.0110342,0.881128448,0.105292397,0.008616947,0.000538559,-0.023809578,0.023582472
2644,0.342533812,0.643941485,48313,2000,Madison County,0.043115541,0.039631584,0.24449995,0.25520189,0.70112768,0.005224101,0.000326506,-0.034281156,0.034339879
2645,0.471246819,0.518829517,48315,2000,Marion County,0.047433779,0.045535355,0.715953008,0.82288739,0.129148166,0.00077403,4.84E-05,-0.04908825,0.046260058
2646,0.212929708,0.779887122,48317,2000,Martin County,0.022607085,0.022317343,0.008933773,0.605788839,0.369130827,0.012808758,0.000800547,-0.015491224,0.011469763
2647,0.231538034,0.750694059,48319,2000,Mason County,0.016289854,0.016099686,0.064730884,0.972276873,0.011404504,9.56E-05,5.98E-06,-0.014860688,0.013590462
2648,0.376916285,0.60871659,48321,2000,Matagorda County,0.038008931,0.034456574,0.12748536,0.374191259,0.578313541,0.002250975,0.000140686,-0.022484237,0.019311505
2649,0.649582837,0.34055694,48323,2000,Maverick County,0.025975061,0.015000729,0.004351373,0.955252822,0.015921087,0.002149598,0.00013435,0.0288944,-0.033328814
2650,0.312669929,0.667288122,48325,2000,Medina County,0.03263433,0.030687543,0.227207085,0.853329203,0.113010479,0.001786458,0.000111654,-0.010992485,0.00836352
2651,0.337373737,0.648484848,48327,2000,Menard County,0.008532077,0.008243024,0.010047486,0.986386755,0.005073845,0.000171562,1.07E-05,-0.039783249,0.035216751
2652,0.189582285,0.793004529,48329,2000,Midland County,0.072169301,0.062098691,0.007213344,0.857843099,0.063873204,0.031977253,0.001998578,0.003532048,-0.010426008
2653,0.41468134,0.569113557,48331,2000,Milam County,0.038264304,0.036416541,0.273001216,0.377120681,0.58185967,0.000856004,5.35E-05,-0.044488664,0.041355037
2654,0.23681936,0.75108038,48333,2000,Mills County,0.024501607,0.023799089,0.157194765,0.941015907,0.034293132,0.000193773,1.21E-05,-0.032144706,0.029490484
2655,0.325174825,0.663558664,48335,2000,Mitchell County,0.026682181,0.024544771,0.001498626,0.805066516,0.166895221,0.002926495,0.000182906,-0.04099316,0.0367515
